id,U_offset_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_offset_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|322|sample|8|174,0.0140518,835.53,0.838787,0.611835,36.063,-10.6995,316137,0.0139281,835.53,0.838498,0.611835,35.6853,-10.702,316687,True,32.0|174,322
8|322|sample|12|174,0.0140518,831.356,0.8393,0.405403,52.4934,-10.6995,316137,0.0139281,831.356,0.839008,0.405403,53.9948,-10.702,316687,True,22.0|174,322
8|322|sample|11|174,0.0140518,831.356,0.8393,0.405403,41.7007,-10.6995,316137,0.0139281,831.356,0.839008,0.405403,41.9459,-10.702,316687,True,22.0|174,322
8|322|cc|1|1|174,0.0140518,833.306,0.838925,1.02344,1.94349,-10.6995,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,322
8|322|cc|2|1|174,0.0140518,833.306,0.838925,1.02344,2.16878,-10.6995,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,322
8|322|cc|3|1|174,0.0140518,833.306,0.838925,1.02344,2.72427,-10.6995,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,322
8|322|cc|4|1|174,0.0140518,833.306,0.838925,1.02344,2.74982,-10.6995,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,322
8|322|cc|5|1|174,0.0140518,833.306,0.838925,1.02344,1.76685,-10.6995,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,322
8|322|cc|6|1|174,0.0140518,833.306,0.838925,1.02344,2.04622,-10.6995,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,322
8|322|cc|7|1|174,0.0140518,833.306,0.838925,1.02344,1.97869,-10.6995,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,322
8|322|cc|8|1|174,0.0140518,833.306,0.838925,1.02344,2.15661,-10.6995,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,322
8|322|vc|1|2|174,0.0140518,833.306,0.838925,1.02344,1.92082,-10.6995,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,322
8|322|vc|2|2|174,0.0140518,833.306,0.838925,1.02344,2.05205,-10.6995,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,322
8|322|vc|3|2|174,0.0140518,833.306,0.838925,1.02344,2.01876,-10.6995,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,322
8|322|vc|4|2|174,0.0140518,833.306,0.838925,1.02344,2.53075,-10.6995,316137,0.0139281,833.306,0.838636,1.02344,0.5862,-10.702,316687,False,69.0|174,322
8|322|vc|5|2|174,0.0140518,833.306,0.838925,1.02344,3.62615,-10.6995,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,322
8|322|vc|6|2|174,0.0140518,833.306,0.838925,1.02344,2.01445,-10.6995,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,322
8|322|vc|7|2|174,0.0140518,833.306,0.838925,1.02344,2.45834,-10.6995,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,322
8|322|vc|8|2|174,0.0140518,833.306,0.838925,1.02344,1.93583,-10.6995,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,322
8|1043|sample|6|174,0.0140518,836.198,0.838815,1.39244,17.2464,-10.6994,316137,0.0139281,836.198,0.838526,1.39244,17.5807,-10.702,316687,True,65.0|174,1043
8|1043|sample|7|174,0.0140518,836.198,0.838815,1.39244,34.0325,-10.6994,316137,0.0139281,836.198,0.838526,1.39244,34.6953,-10.702,316687,True,65.0|174,1043
8|1043|sample|8|174,0.0140518,836.198,0.838815,1.39244,25.1126,-10.6994,316137,0.0139281,836.198,0.838526,1.39244,25.47,-10.702,316687,True,65.0|174,1043
8|1043|sample|5|174,0.0140518,836.198,0.838815,1.39244,19.3206,-10.6994,316137,0.0139281,836.198,0.838526,1.39244,20.0798,-10.702,316687,True,65.0|174,1043
8|1043|sample|11|174,0.0140518,835.375,0.838806,1.01042,34.3758,-10.6994,316137,0.0139281,835.375,0.838517,1.01042,35.1569,-10.702,316687,True,28.0|174,1043
8|1043|sample|12|174,0.0140518,835.375,0.838806,1.01042,33.3252,-10.6994,316137,0.0139281,835.375,0.838517,1.01042,33.5938,-10.702,316687,True,28.0|174,1043
8|1043|sample|10|174,0.0140518,835.375,0.838806,1.01042,21.336,-10.6994,316137,0.0139281,835.375,0.838517,1.01042,21.4312,-10.702,316687,True,28.0|174,1043
8|1043|sample|9|174,0.0140518,835.375,0.838806,1.01042,18.8119,-10.6994,316137,0.0139281,835.375,0.838517,1.01042,19.0101,-10.702,316687,True,28.0|174,1043
8|1043|sample|4|174,0.0140518,831.356,0.8393,0.405403,37.0771,-10.6994,316137,0.0139281,831.356,0.839008,0.405403,36.8337,-10.702,316687,True,22.0|174,1043
8|1043|sample|3|174,0.0140518,831.356,0.8393,0.405402,34.4387,-10.6994,316137,0.0139281,831.356,0.839008,0.405403,34.4755,-10.702,316687,True,22.0|174,1043
8|1043|cc|1|1|174,0.0140518,833.306,0.838925,1.02344,1.57609,-10.6994,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,1043
8|1043|cc|2|1|174,0.0140518,833.306,0.838925,1.02344,1.72529,-10.6994,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,1043
8|1043|cc|3|1|174,0.0140518,833.306,0.838925,1.02344,2.07917,-10.6994,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,1043
8|1043|cc|4|1|174,0.0140518,833.306,0.838925,1.02344,2.36147,-10.6994,316137,0.0139281,833.306,0.838636,1.02344,0.5862,-10.702,316687,False,69.0|174,1043
8|1043|cc|5|1|174,0.0140518,833.306,0.838925,1.02344,3.33388,-10.6994,316137,0.0139281,833.306,0.838636,1.02344,0.5862,-10.702,316687,False,69.0|174,1043
8|1043|cc|6|1|174,0.0140518,833.306,0.838925,1.02344,2.01698,-10.6994,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,1043
8|1043|cc|7|1|174,0.0140518,833.306,0.838925,1.02344,1.8331,-10.6994,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,1043
8|1043|cc|8|1|174,0.0140518,833.306,0.838925,1.02344,1.80614,-10.6994,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,1043
8|1043|vc|1|2|174,0.0140518,833.306,0.838925,1.02344,2.26108,-10.6994,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,1043
8|1043|vc|2|2|174,0.0140518,833.306,0.838925,1.02344,2.70565,-10.6994,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,1043
8|1043|vc|3|2|174,0.0140518,833.306,0.838925,1.02344,1.72799,-10.6994,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,1043
8|1043|vc|4|2|174,0.0140518,833.306,0.838925,1.02344,3.29645,-10.6994,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,1043
8|1043|vc|5|2|174,0.0140518,833.306,0.838925,1.02344,1.32881,-10.6994,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,1043
8|1043|vc|6|2|174,0.0140518,833.306,0.838925,1.02344,1.94435,-10.6994,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,1043
8|1043|vc|7|2|174,0.0140518,833.306,0.838925,1.02344,2.80675,-10.6994,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,1043
8|1043|vc|8|2|174,0.0140518,833.306,0.838925,1.02344,3.57153,-10.6994,316137,0.0139281,833.306,0.838636,1.02344,0.586199,-10.702,316687,False,69.0|174,1043
8|963|sample|6|319,0.0140518,835.47,0.838878,7.15328,42.5297,-10.6993,316137,0.0139281,835.47,0.838589,7.15328,42.7361,-10.7019,316687,True,55.0|319,963
8|963|sample|5|319,0.0140518,835.47,0.838878,7.15328,32.7809,-10.6993,316137,0.0139281,835.47,0.838589,7.15328,33.0316,-10.7019,316687,True,55.0|319,963
8|963|sample|4|319,0.0140518,835.47,0.838878,7.15328,27.7805,-10.6993,316137,0.0139281,835.47,0.838589,7.15328,28.5785,-10.7019,316687,True,55.0|319,963
8|963|sample|3|319,0.0140518,835.47,0.838878,7.15327,25.7324,-10.6993,316137,0.0139281,835.47,0.838589,7.15328,25.7542,-10.7019,316687,True,55.0|319,963
8|963|sample|10|319,0.0140518,835.127,0.838813,0.365978,68.3847,-10.6993,316137,0.0139281,835.127,0.838524,0.365978,67.2221,-10.7019,316687,True,32.0|319,963
8|963|sample|9|319,0.0140518,835.127,0.838813,0.365978,73.5721,-10.6993,316137,0.0139281,835.127,0.838524,0.365978,72.1961,-10.7019,316687,True,32.0|319,963
8|963|sample|7|319,0.0140518,835.127,0.838813,0.365977,71.5694,-10.6993,316137,0.0139281,835.127,0.838524,0.365978,71.3728,-10.7019,316687,True,32.0|319,963
8|963|sample|8|319,0.0140518,835.127,0.838813,0.365977,55.0198,-10.6993,316137,0.0139281,835.127,0.838524,0.365978,57.7157,-10.7019,316687,True,32.0|319,963
8|963|sample|11|319,0.0140518,832.392,0.839044,0.661259,9.75277,-10.6993,316137,0.0139281,832.392,0.838752,0.661259,9.8085,-10.7019,316687,True,22.0|319,963
8|963|sample|12|319,0.0140518,832.392,0.839044,0.66126,10.5401,-10.6993,316137,0.0139281,832.392,0.838752,0.661259,10.7118,-10.7019,316687,True,22.0|319,963
8|963|cc|1|1|319,0.0140518,834.494,0.838885,1.90425,4.18331,-10.6993,316137,0.0139281,834.494,0.838596,1.90425,0.586219,-10.7019,316687,False,69.0|319,963
8|963|cc|2|1|319,0.0140518,834.494,0.838885,1.90426,6.05373,-10.6993,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.7019,316687,False,69.0|319,963
8|963|cc|3|1|319,0.0140518,834.494,0.838885,1.90425,4.568,-10.6993,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.7019,316687,False,69.0|319,963
8|963|cc|4|1|319,0.0140518,834.494,0.838885,1.90425,6.47297,-10.6993,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.7019,316687,False,69.0|319,963
8|963|cc|5|1|319,0.0140518,834.494,0.838885,1.90425,8.31242,-10.6993,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.7019,316687,False,69.0|319,963
8|963|cc|6|1|319,0.0140518,834.494,0.838885,1.90425,9.47367,-10.6993,316137,0.0139281,834.494,0.838596,1.90425,0.586219,-10.7019,316687,False,69.0|319,963
8|963|cc|7|1|319,0.0140518,834.494,0.838885,1.90426,14.5059,-10.6993,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.7019,316687,False,69.0|319,963
8|963|cc|8|1|319,0.0140518,834.494,0.838885,1.90426,4.17085,-10.6993,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.7019,316687,False,69.0|319,963
8|963|vc|1|2|319,0.0140518,834.494,0.838885,1.90425,18.3558,-10.6993,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.7019,316687,False,69.0|319,963
8|963|vc|2|2|319,0.0140518,834.494,0.838885,1.90425,9.31634,-10.6993,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.7019,316687,False,69.0|319,963
8|963|vc|3|2|319,0.0140518,834.494,0.838885,1.90426,4.62831,-10.6993,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.7019,316687,False,69.0|319,963
8|963|vc|4|2|319,0.0140518,834.494,0.838885,1.90426,6.69479,-10.6993,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.7019,316687,False,69.0|319,963
8|963|vc|5|2|319,0.0140518,834.494,0.838885,1.90425,11.5343,-10.6993,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.7019,316687,False,69.0|319,963
8|963|vc|6|2|319,0.0140518,834.494,0.838885,1.90426,8.00028,-10.6993,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.7019,316687,False,69.0|319,963
8|963|vc|7|2|319,0.0140518,834.494,0.838885,1.90426,6.02484,-10.6993,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.7019,316687,False,69.0|319,963
8|963|vc|8|2|319,0.0140518,834.494,0.838885,1.90426,4.50723,-10.6993,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.7019,316687,False,69.0|319,963
8|1260|sample|8|319,0.0140518,834.159,0.584393,7.02718,12.4844,-10.6994,316137,0.0139281,834.159,0.589091,7.02718,12.8823,-10.702,316687,True,65.0|319,1260
8|1260|sample|7|319,0.0140518,834.159,0.584393,7.02718,16.5305,-10.6994,316137,0.0139281,834.159,0.589091,7.02718,16.1272,-10.702,316687,True,65.0|319,1260
8|1260|sample|6|319,0.0140518,834.159,0.584393,7.02718,6.14275,-10.6994,316137,0.0139281,834.159,0.589091,7.02718,6.34197,-10.702,316687,True,65.0|319,1260
8|1260|sample|5|319,0.0140518,834.159,0.584393,7.02717,5.79035,-10.6994,316137,0.0139281,834.159,0.589091,7.02718,5.85459,-10.702,316687,True,65.0|319,1260
8|1260|sample|11|319,0.0140518,834.089,0.838759,2.3492,11.3268,-10.6994,316137,0.0139281,834.089,0.838471,2.34919,11.2067,-10.702,316687,True,28.0|319,1260
8|1260|sample|12|319,0.0140518,834.089,0.838759,2.3492,10.2568,-10.6994,316137,0.0139281,834.089,0.838471,2.34919,10.324,-10.702,316687,True,28.0|319,1260
8|1260|sample|10|319,0.0140518,834.089,0.838759,2.3492,6.19971,-10.6994,316137,0.0139281,834.089,0.838471,2.34919,6.36947,-10.702,316687,True,28.0|319,1260
8|1260|sample|9|319,0.0140518,834.089,0.838759,2.3492,5.61877,-10.6994,316137,0.0139281,834.089,0.838471,2.34919,5.65545,-10.702,316687,True,28.0|319,1260
8|1260|sample|4|319,0.0140518,832.392,0.839044,0.661259,10.1562,-10.6994,316137,0.0139281,832.392,0.838752,0.661259,10.0555,-10.702,316687,True,22.0|319,1260
8|1260|sample|3|319,0.0140518,832.392,0.839044,0.661259,8.88475,-10.6994,316137,0.0139281,832.392,0.838752,0.661259,9.15285,-10.702,316687,True,22.0|319,1260
8|1260|cc|1|1|319,0.0140518,834.494,0.838885,1.90426,7.03336,-10.6994,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.702,316687,False,69.0|319,1260
8|1260|cc|2|1|319,0.0140518,834.494,0.838885,1.90425,5.11157,-10.6994,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.702,316687,False,69.0|319,1260
8|1260|cc|3|1|319,0.0140518,834.494,0.838885,1.90425,4.0094,-10.6994,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.702,316687,False,69.0|319,1260
8|1260|cc|4|1|319,0.0140518,834.494,0.838885,1.90426,6.53904,-10.6994,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.702,316687,False,69.0|319,1260
8|1260|cc|5|1|319,0.0140518,834.494,0.838885,1.90426,4.92876,-10.6994,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.702,316687,False,69.0|319,1260
8|1260|cc|6|1|319,0.0140518,834.494,0.838885,1.90426,5.50863,-10.6994,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.702,316687,False,69.0|319,1260
8|1260|cc|7|1|319,0.0140518,834.494,0.838885,1.90426,5.52937,-10.6994,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.702,316687,False,69.0|319,1260
8|1260|cc|8|1|319,0.0140518,834.494,0.838885,1.90425,7.14195,-10.6994,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.702,316687,False,69.0|319,1260
8|1260|vc|1|2|319,0.0140518,834.494,0.838885,1.90426,5.97027,-10.6994,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.702,316687,False,69.0|319,1260
8|1260|vc|2|2|319,0.0140518,834.494,0.838885,1.90425,7.10089,-10.6994,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.702,316687,False,69.0|319,1260
8|1260|vc|3|2|319,0.0140518,834.494,0.838885,1.90425,5.26254,-10.6994,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.702,316687,False,69.0|319,1260
8|1260|vc|4|2|319,0.0140518,834.494,0.838885,1.90426,7.1654,-10.6994,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.702,316687,False,69.0|319,1260
8|1260|vc|5|2|319,0.0140518,834.494,0.838885,1.90426,14.9995,-10.6994,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.702,316687,False,69.0|319,1260
8|1260|vc|6|2|319,0.0140518,834.494,0.838885,1.90425,6.74224,-10.6994,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.702,316687,False,69.0|319,1260
8|1260|vc|7|2|319,0.0140518,834.494,0.838885,1.90426,4.77047,-10.6994,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.702,316687,False,69.0|319,1260
8|1260|vc|8|2|319,0.0140518,834.494,0.838885,1.90425,6.1111,-10.6994,316137,0.0139281,834.494,0.838596,1.90425,0.58622,-10.702,316687,False,69.0|319,1260
